단지,계약일,거래금액,층,브랜드,apt_nm,lo,la
강남자곡 힐스테이트,22.05.03,159000,7,1,,,
강남자곡 힐스테이트,22.08.11,112000,13,1,,,
강남자곡 힐스테이트,22.10.05,126685,9,1,,,
강남자곡 힐스테이트,23.10.17,89800,4,1,,,
강남자곡 힐스테이트,23.04.29,97500,5,1,,,
강남자곡 힐스테이트,23.05.11,94000,9,1,,,
강남자곡 힐스테이트,23.08.27,95000,7,1,,,
강남자곡 힐스테이트,23.10.25,97500,11,1,,,
강남자곡 힐스테이트,23.11.18,90000,7,1,,,
강남자곡 힐스테이트,23.12.27,95000,4,1,,,
강남자곡 힐스테이트,23.12.28,95000,6,1,,,
강남자곡 힐스테이트,23.06.01,116000,7,1,,,
강남자곡 힐스테이트,23.07.15,120000,9,1,,,
강남자곡 힐스테이트,23.09.02,127000,15,1,,,
강남자곡 힐스테이트,23.10.02,125000,7,1,,,
강남자곡 힐스테이트,23.10.13,119500,9,1,,,
강남자곡 힐스테이트,23.10.21,129000,15,1,,,
강남자곡 힐스테이트,23.12.28,129000,13,1,,,
강남자곡아이파크,21.01.02,140000,5,1,,,
강남자곡아이파크,21.01.17,140000,7,1,,,
강남자곡아이파크,21.02.18,139000,1,1,,,
강남자곡아이파크,21.02.27,149000,4,1,,,
강남자곡아이파크,21.03.15,73250,3,1,,,
강남자곡아이파크,21.03.15,71800,1,1,,,
강남자곡아이파크,21.04.01,149000,4,1,,,
강남자곡아이파크,21.04.12,144800,3,1,,,
강남자곡아이파크,21.05.08,142000,15,1,,,
강남자곡아이파크,21.08.06,75850,10,1,,,
강남자곡아이파크,21.08.09,72350,2,1,,,
강남자곡아이파크,21.08.12,74750,6,1,,,
강남자곡아이파크,21.08.12,75300,7,1,,,
강남자곡아이파크,21.08.18,73750,5,1,,,
강남자곡아이파크,21.08.27,150000,9,1,,,
강남자곡아이파크,21.01.15,160000,10,1,,,
강남자곡아이파크,21.01.23,163000,12,1,,,
강남자곡아이파크,21.02.07,165000,5,1,,,
강남자곡아이파크,21.02.23,169000,13,1,,,
강남자곡아이파크,21.04.09,169600,2,1,,,
강남자곡아이파크,21.08.05,150000,13,1,,,
강남자곡아이파크,21.10.09,185000,11,1,,,
강남자곡아이파크,21.01.19,160000,14,1,,,
강남자곡아이파크,21.01.20,166000,9,1,,,
강남자곡아이파크,21.01.23,160000,9,1,,,
강남자곡아이파크,21.02.22,86150,7,1,,,
강남자곡아이파크,21.03.07,170000,14,1,,,
강남자곡아이파크,21.03.10,82050,1,1,,,
강남자곡아이파크,21.04.16,165000,10,1,,,
강남자곡아이파크,21.05.15,167000,13,1,,,
강남자곡아이파크,21.08.03,84100,2,1,,,
강남자곡아이파크,21.08.10,87650,10,1,,,
강남자곡아이파크,21.08.17,85400,8,1,,,
강남자곡아이파크,21.01.04,95950,12,1,,,
강남자곡아이파크,21.08.17,92050,3,1,,,
강남자곡아이파크,21.01.20,179500,3,1,,,
강남자곡아이파크,21.01.28,174000,3,1,,,
강남자곡아이파크,21.05.29,182000,4,1,,,
강남자곡아이파크,21.08.09,98350,10,1,,,
강남자곡아이파크,21.03.10,170000,4,1,,,
강남자곡아이파크,21.08.18,94700,2,1,,,
강남자곡아이파크,21.10.22,180000,4,1,,,
강남자곡아이파크,22.03.04,130000,3,1,,,
강남자곡아이파크,22.03.04,130000,3,1,,,
강남자곡아이파크,23.03.11,123000,5,1,,,
강남자곡아이파크,23.04.29,120500,4,1,,,
강남자곡아이파크,23.05.21,123000,4,1,,,
강남자곡아이파크,23.07.14,100000,6,1,,,
강남자곡아이파크,23.08.18,125500,12,1,,,
강남자곡아이파크,23.08.28,123000,4,1,,,
강남자곡아이파크,23.09.02,122000,6,1,,,
강남자곡아이파크,23.10.06,124000,9,1,,,
강남자곡아이파크,23.11.03,122000,7,1,,,
강남자곡아이파크,23.08.26,147000,2,1,,,
강남자곡아이파크,23.05.06,135000,9,1,,,
강남자곡아이파크,23.08.10,138800,8,1,,,
강남자곡아이파크,23.10.06,153500,8,1,,,
강남자곡아이파크,23.04.25,144000,10,1,,,
강남자곡아이파크,23.05.24,144000,10,1,,,
강남자곡아이파크,23.04.22,143500,2,1,,,
강남자곡아이파크,23.05.21,145000,5,1,,,
강남자곡아이파크,23.09.08,151000,4,1,,,
강남한솔,21.01.18,77500,2,0,강남한솔,127.0378047,37.49275624
강남한솔,21.01.18,77500,2,0,강남한솔,127.0378047,37.49275624
강남한신휴플러스6단지,21.07.09,135000,4,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스6단지,21.08.12,129000,1,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스6단지,21.10.14,150000,6,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스6단지,21.06.25,160000,9,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스6단지,21.07.07,135000,2,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스6단지,22.04.23,149000,3,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스6단지,23.04.21,105000,8,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스6단지,23.04.22,105000,8,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스6단지,23.11.17,108000,9,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스6단지,23.11.21,108000,9,0,강남한신휴플러스6단지,127.1053621,37.46767917
강남한신휴플러스8단지,21.04.17,172500,3,0,강남한신휴플러스8단지,127.1105016,37.4700942
강남한양수자인(4단지),21.08.04,149000,4,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.02.20,149500,8,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.02.23,148000,3,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.07.27,150000,7,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.06.10,174000,7,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.04.05,163000,5,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.02.17,168000,6,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.04.28,130000,7,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.07.10,178000,3,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.07.10,178000,3,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.05.23,192000,8,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.06.23,190000,5,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.09.11,190000,5,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.10.15,190000,5,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.05.22,183500,4,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.01.12,183000,6,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.01.23,180000,2,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.03.07,178000,9,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.06.14,189000,6,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.06.14,189000,6,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.08.19,200000,6,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.02.24,187000,3,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),21.05.31,192000,8,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),22.05.23,180000,5,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),22.12.02,175000,10,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.03.01,115000,6,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.06.12,120000,9,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.07.07,123000,8,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.08.26,124500,4,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.09.26,120000,2,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.10.21,126500,2,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.03.01,140000,3,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.06.09,154000,6,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.09.08,125500,6,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.09.16,150000,3,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.04.12,193000,10,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.05.01,165000,4,0,강남한양수자인(4단지),127.1124898,37.47536674
강남한양수자인(4단지),23.11.04,165000,6,0,강남한양수자인(4단지),127.1124898,37.47536674
개나리sk뷰,21.07.07,280000,5,0,개나리sk뷰,127.0499,37.50138807
개나리sk뷰,21.08.17,280000,18,0,개나리sk뷰,127.0499,37.50138807
개나리sk뷰,22.08.01,270000,13,0,개나리sk뷰,127.0499,37.50138807
개나리sk뷰,23.04.09,290000,24,0,개나리sk뷰,127.0499,37.50138807
개나리sk뷰,23.08.24,295000,20,0,개나리sk뷰,127.0499,37.50138807
개나리sk뷰,23.03.14,352000,20,0,개나리sk뷰,127.0499,37.50138807
개나리sk뷰,23.06.17,345000,11,0,개나리sk뷰,127.0499,37.50138807
개나리래미안,21.08.07,230000,13,1,개나리래미안,127.0464194,37.49863285
개나리래미안,21.09.14,299000,12,1,개나리래미안,127.0464194,37.49863285
개나리래미안,21.04.30,307000,20,1,개나리래미안,127.0464194,37.49863285
개나리래미안,21.05.12,299000,5,1,개나리래미안,127.0464194,37.49863285
개나리래미안,21.06.09,320000,5,1,개나리래미안,127.0464194,37.49863285
개나리래미안,22.06.14,335000,5,1,개나리래미안,127.0464194,37.49863285
개나리래미안,22.01.03,325000,14,1,개나리래미안,127.0464194,37.49863285
개나리래미안,22.01.26,315000,18,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.08.10,187300,13,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.04.28,186000,8,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.06.06,184000,4,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.01.19,210000,9,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.04.27,230000,16,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.06.10,239000,14,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.09.28,259000,12,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.02.04,325000,10,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.01.12,280000,17,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.07.01,315000,12,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.08.11,330000,7,1,개나리래미안,127.0464194,37.49863285
개나리래미안,23.08.02,310000,19,1,개나리래미안,127.0464194,37.49863285
개나리푸르지오,21.09.01,340000,4,1,,,
개나리푸르지오,22.04.20,240000,6,1,,,
개나리푸르지오,22.04.28,400000,14,1,,,
개나리푸르지오,23.03.18,188000,10,1,,,
개나리푸르지오,23.09.23,210000,3,1,,,
개나리푸르지오,23.07.14,280000,12,1,,,
개나리푸르지오,23.05.13,344000,11,1,,,
개포2차현대아파트(220),21.04.15,174000,9,1,,,
개포2차현대아파트(220),23.09.13,182000,6,1,,,
개포6차우성아파트1동~8동,21.05.15,195000,5,0,개포6차우성아파트1동~8동,127.0572181,37.4761557
개포6차우성아파트1동~8동,21.08.11,200000,3,0,개포6차우성아파트1동~8동,127.0572181,37.4761557
개포6차우성아파트1동~8동,21.09.02,220000,2,0,개포6차우성아파트1동~8동,127.0572181,37.4761557
개포6차우성아파트1동~8동,21.12.04,215000,3,0,개포6차우성아파트1동~8동,127.0572181,37.4761557
개포6차우성아파트1동~8동,22.04.12,220000,4,0,개포6차우성아파트1동~8동,127.0572181,37.4761557
개포6차우성아파트1동~8동,22.04.21,220000,2,0,개포6차우성아파트1동~8동,127.0572181,37.4761557
개포6차우성아파트1동~8동,22.05.27,216000,2,0,개포6차우성아파트1동~8동,127.0572181,37.4761557
개포6차우성아파트1동~8동,23.07.26,205000,5,0,개포6차우성아파트1동~8동,127.0572181,37.4761557
개포6차우성아파트1동~8동,23.10.04,219000,3,0,개포6차우성아파트1동~8동,127.0572181,37.4761557
개포더샵트리에,23.06.29,240000,8,1,,,
개포더샵트리에,23.09.26,225000,2,1,,,
개포더샵트리에,23.11.22,220000,7,1,,,
개포더샵트리에,23.08.15,245000,10,1,,,
개포래미안포레스트,21.05.22,180000,7,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.05.22,180000,7,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.06.15,185000,6,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.10.13,185000,5,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.05.22,198500,18,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.05.22,198500,18,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.05.31,205000,5,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.06.13,210000,5,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.08.21,199500,6,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.09.17,210000,8,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.10.09,224900,9,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.10.20,220000,15,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.01.17,245000,7,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.08.17,250000,11,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.09.16,253000,2,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.09.24,297000,7,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.08.25,285000,24,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.08.31,275000,5,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.09.08,278000,4,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.09.28,272000,3,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,21.09.04,310000,7,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,22.05.12,203500,5,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,22.05.26,210000,6,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,22.06.17,195000,10,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,22.11.25,240000,33,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,22.11.29,240000,5,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,22.04.01,369000,13,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,22.05.02,420000,17,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.02.22,145000,14,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.06.08,154000,7,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.06.13,160000,8,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.06.19,150000,10,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.06.30,161000,14,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.09.21,170000,12,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.01.05,158000,13,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.01.14,166000,13,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.01.20,167000,12,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.02.21,169000,10,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.02.21,169000,14,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.03.12,170000,4,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.03.15,130000,14,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.03.18,172000,9,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.03.23,173000,16,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.03.28,169000,5,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.03.31,173000,17,1,개포래미안포레스트,127.0539316,37.4763196
개포래미안포레스트,23.04.08,170000,12,1,개포래미안포레스트,127.0539316,37.4763196
